,SiteID,EnvPred
26282,L13848,7
26283,L13848,6
26284,L13848,5
26285,L13848,4
26286,L13848,3
26287,L13848,3
26288,L13848,2
26289,L13848,2
26290,L13848,2
26291,L13848,1
26292,L13848,1
26293,L13848,1
26294,L13848,1
26295,L13848,1
26296,L13849,1452
26297,L13849,823
26298,L13849,572
26299,L13849,426
26300,L13849,329
26301,L13849,260
26302,L13849,209
26303,L13849,169
26304,L13849,138
26305,L13849,114
26306,L13849,94
26307,L13849,78
26308,L13849,65
26309,L13849,54
26310,L13849,45
26311,L13849,38
26312,L13849,32
26313,L13849,27
26314,L13849,22
26315,L13849,19
26316,L13849,16
26317,L13849,13
26318,L13849,11
26319,L13849,9
26320,L13849,8
26321,L13849,7
26322,L13849,6
26323,L13849,5
26324,L13849,4
26325,L13849,3
26326,L13849,3
26327,L13849,2
26328,L13849,2
26329,L13849,2
26330,L13849,1
26331,L13849,1
26332,L13849,1
26333,L13849,1
26334,L13849,1
26335,L13849,1
26336,L13850,334
26337,L13850,177
26338,L13850,117
26339,L13850,83
26340,L13850,61
26341,L13850,46
26342,L13850,35
26343,L13850,27
26344,L13850,21
26345,L13850,16
26346,L13850,13
26347,L13850,10
26348,L13850,8
26349,L13850,6
26350,L13850,5
26351,L13850,4
26352,L13850,3
26353,L13850,2
26354,L13850,2
26355,L13850,2
26356,L13850,1
26357,L13850,1
26358,L13850,1
26359,L13850,1
26360,L13851,998
26361,L13851,541
26362,L13851,362
26363,L13851,260
26364,L13851,194
26365,L13851,148
26366,L13851,115
26367,L13851,90
26368,L13851,71
26369,L13851,56
26370,L13851,45
26371,L13851,36
26372,L13851,29
26373,L13851,23
26374,L13851,19
26375,L13851,15
26376,L13851,12
26377,L13851,10
26378,L13851,8
26379,L13851,6
26380,L13851,5
26381,L13851,4
26382,L13851,3
26383,L13851,3
26384,L13851,2
26385,L13851,2
26386,L13851,1
26387,L13851,1
26388,L13851,1
26389,L13851,1
26390,L13851,1
26391,L13853,454
26392,L13853,252
26393,L13853,172
26394,L13853,126
26395,L13853,96
26396,L13853,74
26397,L13853,59
26398,L13853,47
26399,L13853,38
26400,L13853,30
26401,L13853,25
26402,L13853,20
26403,L13853,16
26404,L13853,13
26405,L13853,11
26406,L13853,9
26407,L13853,7
26408,L13853,6
26409,L13853,5
26410,L13853,4
26411,L13853,3
26412,L13853,3
26413,L13853,2
26414,L13853,2
26415,L13853,2
26416,L13853,1
26417,L13853,1
26418,L13853,1
26419,L13853,1
26420,L13853,1
26421,L13855,287
26422,L13855,160
26423,L13855,109
26424,L13855,80
26425,L13855,61
26426,L13855,48
26427,L13855,38
26428,L13855,30
26429,L13855,24
26430,L13855,20
26431,L13855,16
26432,L13855,13
26433,L13855,11
26434,L13855,9
26435,L13855,7
26436,L13855,6
26437,L13855,5
26438,L13855,4
26439,L13855,3
26440,L13855,3
26441,L13855,2
26442,L13855,2
26443,L13855,2
26444,L13855,1
26445,L13855,1
26446,L13855,1
26447,L13855,1
26448,L13855,1
26449,L13856,1033
26450,L13856,581
26451,L13856,398
26452,L13856,293
26453,L13856,223
26454,L13856,174
26455,L13856,138
26456,L13856,110
26457,L13856,89
26458,L13856,72
26459,L13856,59
26460,L13856,48
26461,L13856,39
26462,L13856,32
26463,L13856,27
26464,L13856,22
26465,L13856,18
26466,L13856,15
26467,L13856,12
26468,L13856,10
26469,L13856,8
26470,L13856,7
26471,L13856,6
26472,L13856,5
26473,L13856,4
26474,L13856,3
26475,L13856,3
26476,L13856,2
26477,L13856,2
26478,L13856,2
26479,L13856,1
26480,L13856,1
26481,L13856,1
26482,L13856,1
26483,L13856,1
26484,L13857,950
26485,L13857,496
26486,L13857,320
26487,L13857,222
26488,L13857,160
26489,L13857,118
26490,L13857,88
26491,L13857,66
26492,L13857,50
26493,L13857,39
26494,L13857,30
26495,L13857,23
26496,L13857,18
26497,L13857,14
26498,L13857,10
26499,L13857,8
26500,L13857,6
26501,L13857,5
26502,L13857,4
26503,L13857,3
26504,L13857,2
26505,L13857,2
26506,L13857,1
26507,L13857,1
26508,L13857,1
26509,L13857,1
26510,L13858,127
26511,L13858,74
26512,L13858,52
26513,L13858,39
26514,L13858,31
26515,L13858,25
26516,L13858,20
26517,L13858,16
26518,L13858,14
26519,L13858,11
26520,L13858,9
26521,L13858,8
26522,L13858,7
26523,L13858,6
26524,L13858,5
26525,L13858,4
26526,L13858,3
26527,L13858,3
26528,L13858,2
26529,L13858,2
26530,L13858,2
26531,L13858,2
26532,L13858,1
26533,L13858,1
26534,L13858,1
26535,L13858,1
26536,L13858,1
26537,L13858,1
26538,L13859,660
26539,L13859,303
26540,L13859,175
26541,L13859,109
26542,L13859,71
26543,L13859,47
26544,L13859,31
26545,L13859,21
26546,L13859,14
26547,L13859,10
26548,L13859,7
26549,L13859,5
26550,L13859,3
26551,L13859,2
26552,L13859,1
26553,L13859,1
26554,L13859,1
26555,L13860,715
26556,L13860,365
26557,L13860,233
26558,L13860,160
26559,L13860,114
26560,L13860,84
26561,L13860,62
26562,L13860,46
26563,L13860,35
26564,L13860,26
26565,L13860,20
26566,L13860,15
26567,L13860,12
26568,L13860,9
26569,L13860,7
26570,L13860,5
26571,L13860,4
26572,L13860,3
26573,L13860,2
26574,L13860,2
26575,L13860,1
26576,L13860,1
26577,L13860,1
26578,L13860,1
26579,L13863,1810
26580,L13863,994
26581,L13863,674
26582,L13863,490
26583,L13863,370
26584,L13863,286
26585,L13863,224
26586,L13863,178
26587,L13863,142
26588,L13863,114
26589,L13863,92
26590,L13863,74
26591,L13863,60
26592,L13863,49
26593,L13863,40
26594,L13863,33
26595,L13863,27
26596,L13863,22
26597,L13863,18
26598,L13863,15
26599,L13863,12
26600,L13863,10
26601,L13863,8
26602,L13863,7
26603,L13863,5
26604,L13863,4
26605,L13863,4
26606,L13863,3
26607,L13863,2
26608,L13863,2
26609,L13863,2
26610,L13863,1
26611,L13863,1
26612,L13863,1
26613,L13863,1
26614,L13863,1
26615,L13866,1268
26616,L13866,756
26617,L13866,547
26618,L13866,423
26619,L13866,338
26620,L13866,276
26621,L13866,229
26622,L13866,192
26623,L13866,162
26624,L13866,138
26625,L13866,118
26626,L13866,101
26627,L13866,87
26628,L13866,75
26629,L13866,65
26630,L13866,56
26631,L13866,49
26632,L13866,43
26633,L13866,37
26634,L13866,32
26635,L13866,28
26636,L13866,25
26637,L13866,21
26638,L13866,19
26639,L13866,16
26640,L13866,14
26641,L13866,13
26642,L13866,11
26643,L13866,10
26644,L13866,8
26645,L13866,7
26646,L13866,6
26647,L13866,6
26648,L13866,5
26649,L13866,4
26650,L13866,4
26651,L13866,3
26652,L13866,3
26653,L13866,3
26654,L13866,2
26655,L13866,2
26656,L13866,2
26657,L13866,1
26658,L13866,1
26659,L13866,1
26660,L13866,1
26661,L13866,1
26662,L13866,1
26663,L13866,1
26664,L13866,1
26665,L13869,876
26666,L13869,505
26667,L13869,356
26668,L13869,268
26669,L13869,210
26670,L13869,168
26671,L13869,136
26672,L13869,112
26673,L13869,92
26674,L13869,77
26675,L13869,64
26676,L13869,54
26677,L13869,45
26678,L13869,38
26679,L13869,32
26680,L13869,27
26681,L13869,23
26682,L13869,20
26683,L13869,17
26684,L13869,14
26685,L13869,12
26686,L13869,10
26687,L13869,9
26688,L13869,8
26689,L13869,6
26690,L13869,5
26691,L13869,5
26692,L13869,4
26693,L13869,3
26694,L13869,3
26695,L13869,2
26696,L13869,2
26697,L13869,2
26698,L13869,2
26699,L13869,1
26700,L13869,1
26701,L13869,1
26702,L13869,1
26703,L13869,1
26704,L13869,1
26705,L13870,1974
26706,L13870,1123
26707,L13870,782
26708,L13870,583
26709,L13870,451
26710,L13870,357
26711,L13870,286
26712,L13870,232
26713,L13870,190
26714,L13870,156
26715,L13870,129
26716,L13870,107
26717,L13870,89
26718,L13870,75
26719,L13870,62
26720,L13870,52
26721,L13870,44
26722,L13870,37
26723,L13870,31
26724,L13870,26
26725,L13870,22
26726,L13870,18
26727,L13870,15
26728,L13870,13
26729,L13870,11
26730,L13870,9
26731,L13870,8
26732,L13870,7
26733,L13870,6
26734,L13870,5
26735,L13870,4
26736,L13870,3
26737,L13870,3
26738,L13870,2
26739,L13870,2
26740,L13870,2
26741,L13870,1
26742,L13870,1
26743,L13870,1
26744,L13870,1
26745,L13870,1
26746,L13870,1
26747,L13872,1945
26748,L13872,1067
26749,L13872,722
26750,L13872,524
26751,L13872,395
26752,L13872,305
26753,L13872,238
26754,L13872,189
26755,L13872,150
26756,L13872,121
26757,L13872,97
26758,L13872,78
26759,L13872,64
26760,L13872,52
26761,L13872,42
26762,L13872,34
26763,L13872,28
26764,L13872,23
26765,L13872,19
26766,L13872,15
26767,L13872,12
26768,L13872,10
26769,L13872,8
26770,L13872,7
26771,L13872,6
26772,L13872,5
26773,L13872,4
26774,L13872,3
26775,L13872,2
26776,L13872,2
26777,L13872,2
26778,L13872,1
26779,L13872,1
26780,L13872,1
26781,L13872,1
26782,L13872,1
26783,L13879,841
26784,L13879,478
26785,L13879,333
26786,L13879,248
26787,L13879,192
26788,L13879,152
26789,L13879,122
26790,L13879,99
26791,L13879,81
26792,L13879,67
26793,L13879,55
26794,L13879,46
26795,L13879,38
26796,L13879,32
26797,L13879,27
26798,L13879,22
26799,L13879,19
26800,L13879,16
26801,L13879,13
26802,L13879,11
26803,L13879,9
26804,L13879,8
26805,L13879,7
26806,L13879,6
26807,L13879,5
26808,L13879,4
26809,L13879,3
26810,L13879,3
26811,L13879,2
26812,L13879,2
26813,L13879,2
26814,L13879,1
26815,L13879,1
26816,L13879,1
26817,L13879,1
26818,L13879,1
26819,L13879,1
26820,L13880,2005
26821,L13880,1098
26822,L13880,742
26823,L13880,539
26824,L13880,406
26825,L13880,313
26826,L13880,244
26827,L13880,193
26828,L13880,154
26829,L13880,123
26830,L13880,99
26831,L13880,80
26832,L13880,65
26833,L13880,53
26834,L13880,43
26835,L13880,35
26836,L13880,28
26837,L13880,23
26838,L13880,19
26839,L13880,15
26840,L13880,13
26841,L13880,10
26842,L13880,8
26843,L13880,7
26844,L13880,6
26845,L13880,5
26846,L13880,4
26847,L13880,3
26848,L13880,3
26849,L13880,2
26850,L13880,2
26851,L13880,1
26852,L13880,1
26853,L13880,1
26854,L13880,1
26855,L13880,1
26856,L13883,2253
26857,L13883,1191
26858,L13883,782
26859,L13883,552
26860,L13883,405
26861,L13883,304
26862,L13883,232
26863,L13883,178
26864,L13883,138
26865,L13883,108
26866,L13883,84
26867,L13883,66
26868,L13883,52
26869,L13883,41
26870,L13883,32
26871,L13883,26
26872,L13883,20
26873,L13883,16
26874,L13883,13
26875,L13883,10
26876,L13883,8
26877,L13883,6
26878,L13883,5
26879,L13883,4
26880,L13883,3
26881,L13883,3
26882,L13883,2
26883,L13883,2
26884,L13883,1
26885,L13883,1
26886,L13883,1
26887,L13883,1
26888,L13884,1229
26889,L13884,688
26890,L13884,474
26891,L13884,350
26892,L13884,268
26893,L13884,210
26894,L13884,167
26895,L13884,134
26896,L13884,109
26897,L13884,89
26898,L13884,73
26899,L13884,60
26900,L13884,49
26901,L13884,41
26902,L13884,34
26903,L13884,28
26904,L13884,23
26905,L13884,19
26906,L13884,16
26907,L13884,13
26908,L13884,11
26909,L13884,9
26910,L13884,8
26911,L13884,6
26912,L13884,5
26913,L13884,4
26914,L13884,4
26915,L13884,3
26916,L13884,3
26917,L13884,2
26918,L13884,2
26919,L13884,1
26920,L13884,1
26921,L13884,1
26922,L13884,1
26923,L13884,1
26924,L13884,1
26925,L13887,3332
26926,L13887,2012
26927,L13887,1470
26928,L13887,1147
26929,L13887,926
26930,L13887,763
26931,L13887,639
26932,L13887,540
26933,L13887,461
26934,L13887,395
26935,L13887,341
26936,L13887,295
26937,L13887,256
26938,L13887,223
26939,L13887,195
26940,L13887,170
26941,L13887,149
26942,L13887,131
26943,L13887,115
26944,L13887,101
26945,L13887,89
26946,L13887,79
26947,L13887,69
26948,L13887,61
26949,L13887,54
26950,L13887,48
26951,L13887,42
26952,L13887,37
26953,L13887,33
26954,L13887,29
26955,L13887,26
26956,L13887,23
26957,L13887,20
26958,L13887,18
26959,L13887,16
26960,L13887,14
26961,L13887,12
26962,L13887,11
26963,L13887,10
26964,L13887,9
26965,L13887,8
26966,L13887,7
26967,L13887,6
26968,L13887,5
26969,L13887,5
26970,L13887,4
26971,L13887,4
26972,L13887,3
26973,L13887,3
26974,L13887,3
26975,L13887,2
26976,L13887,2
26977,L13887,2
26978,L13887,2
26979,L13887,1
26980,L13887,1
26981,L13887,1
26982,L13887,1
26983,L13887,1
26984,L13887,1
26985,L13887,1
26986,L13887,1
26987,L13889,2530
26988,L13889,1433
26989,L13889,995
26990,L13889,741
26991,L13889,572
26992,L13889,452
26993,L13889,362
26994,L13889,293
26995,L13889,239
26996,L13889,197
26997,L13889,162
26998,L13889,135
26999,L13889,112
27000,L13889,93
27001,L13889,78
27002,L13889,65
27003,L13889,54
27004,L13889,46
27005,L13889,38
27006,L13889,32
27007,L13889,27
27008,L13889,23
27009,L13889,19
27010,L13889,16
27011,L13889,13
27012,L13889,11
27013,L13889,10
27014,L13889,8
27015,L13889,7
27016,L13889,6
27017,L13889,5
27018,L13889,4
27019,L13889,3
27020,L13889,3
27021,L13889,2
27022,L13889,2
27023,L13889,2
27024,L13889,1
27025,L13889,1
27026,L13889,1
27027,L13889,1
27028,L13889,1
27029,L13889,1
27030,L13891,877
27031,L13891,469
27032,L13891,311
27033,L13891,221
27034,L13891,164
27035,L13891,124
27036,L13891,95
27037,L13891,74
27038,L13891,58
27039,L13891,45
27040,L13891,36
27041,L13891,28
27042,L13891,23
27043,L13891,18
27044,L13891,14
27045,L13891,11
27046,L13891,9
27047,L13891,7
27048,L13891,6
27049,L13891,5
27050,L13891,4
27051,L13891,3
27052,L13891,2
27053,L13891,2
27054,L13891,1
27055,L13891,1
27056,L13891,1
27057,L13891,1
27058,L13891,1
27059,L13892,3488
27060,L13892,1992
27061,L13892,1394
27062,L13892,1045
27063,L13892,813
27064,L13892,646
27065,L13892,522
27066,L13892,426
27067,L13892,350
27068,L13892,290
27069,L13892,241
27070,L13892,201
27071,L13892,168
27072,L13892,141
27073,L13892,119
27074,L13892,100
27075,L13892,84
27076,L13892,71
27077,L13892,60
27078,L13892,51
27079,L13892,43
27080,L13892,37
27081,L13892,31
27082,L13892,26
27083,L13892,22
27084,L13892,19
27085,L13892,16
27086,L13892,14
27087,L13892,12
27088,L13892,10
27089,L13892,8
27090,L13892,7
27091,L13892,6
27092,L13892,5
27093,L13892,4
27094,L13892,4
27095,L13892,3
27096,L13892,3
27097,L13892,2
27098,L13892,2
27099,L13892,2
27100,L13892,1
27101,L13892,1
27102,L13892,1
27103,L13892,1
27104,L13892,1
27105,L13892,1
27106,L13894,1286
27107,L13894,743
27108,L13894,524
27109,L13894,396
27110,L13894,310
27111,L13894,249
27112,L13894,202
27113,L13894,166
27114,L13894,138
27115,L13894,115
27116,L13894,96
27117,L13894,81
27118,L13894,68
27119,L13894,58
27120,L13894,49
27121,L13894,41
27122,L13894,35
27123,L13894,30
27124,L13894,26
27125,L13894,22
27126,L13894,19
27127,L13894,16
27128,L13894,14
27129,L13894,12
27130,L13894,10
27131,L13894,8
27132,L13894,7
27133,L13894,6
27134,L13894,5
27135,L13894,5
27136,L13894,4
27137,L13894,3
27138,L13894,3
27139,L13894,2
27140,L13894,2
27141,L13894,2
27142,L13894,2
27143,L13894,1
27144,L13894,1
27145,L13894,1
27146,L13894,1
27147,L13894,1
27148,L13894,1
27149,L13896,3210
27150,L13896,1772
27151,L13896,1207
27152,L13896,882
27153,L13896,669
27154,L13896,520
27155,L13896,409
27156,L13896,326
27157,L13896,262
27158,L13896,211
27159,L13896,171
27160,L13896,139
27161,L13896,114
27162,L13896,93
27163,L13896,76
27164,L13896,63
27165,L13896,51
27166,L13896,42
27167,L13896,35
27168,L13896,29
27169,L13896,24
27170,L13896,19
27171,L13896,16
27172,L13896,13
27173,L13896,11
27174,L13896,9
27175,L13896,7
27176,L13896,6
27177,L13896,5
27178,L13896,4
27179,L13896,3
27180,L13896,3
27181,L13896,2
27182,L13896,2
27183,L13896,2
27184,L13896,1
27185,L13896,1
27186,L13896,1
27187,L13896,1
27188,L13896,1
27189,L13901,1537
27190,L13901,864
27191,L13901,597
27192,L13901,443
27193,L13901,340
27194,L13901,267
27195,L13901,213
27196,L13901,172
27197,L13901,140
27198,L13901,114
27199,L13901,94
27200,L13901,78
27201,L13901,64
27202,L13901,53
27203,L13901,44
27204,L13901,37
27205,L13901,31
27206,L13901,26
27207,L13901,21
27208,L13901,18
27209,L13901,15
27210,L13901,12
27211,L13901,10
27212,L13901,9
27213,L13901,7
27214,L13901,6
27215,L13901,5
27216,L13901,4
27217,L13901,4
27218,L13901,3
27219,L13901,3
27220,L13901,2
27221,L13901,2
27222,L13901,1
27223,L13901,1
27224,L13901,1
27225,L13901,1
27226,L13901,1
27227,L13901,1
27228,L13904,1469
27229,L13904,893
27230,L13904,655
27231,L13904,513
27232,L13904,416
27233,L13904,344
27234,L13904,289
27235,L13904,245
27236,L13904,210
27237,L13904,181
27238,L13904,156
27239,L13904,136
27240,L13904,118
27241,L13904,103
27242,L13904,91
27243,L13904,79
27244,L13904,70
27245,L13904,62
27246,L13904,54
27247,L13904,48
27248,L13904,42
27249,L13904,37
27250,L13904,33
27251,L13904,29
27252,L13904,26
27253,L13904,23
27254,L13904,20
27255,L13904,18
27256,L13904,16
27257,L13904,14
27258,L13904,13
27259,L13904,11
27260,L13904,10
27261,L13904,9
27262,L13904,8
27263,L13904,7
27264,L13904,6
27265,L13904,6
27266,L13904,5
27267,L13904,4
27268,L13904,4
27269,L13904,3
27270,L13904,3
27271,L13904,3
27272,L13904,2
27273,L13904,2
27274,L13904,2
27275,L13904,2
27276,L13904,1
27277,L13904,1
27278,L13904,1
27279,L13904,1
27280,L13904,1
27281,L13904,1
27282,L13904,1
27283,L13904,1
27284,L13904,1
27285,L13911,1326
27286,L13911,720
27287,L13911,484
27288,L13911,349
27289,L13911,262
27290,L13911,200
27291,L13911,156
27292,L13911,123
27293,L13911,97
27294,L13911,77
27295,L13911,62
27296,L13911,50
27297,L13911,40
27298,L13911,32
27299,L13911,26
27300,L13911,21
27301,L13911,17
27302,L13911,14
27303,L13911,11
27304,L13911,9
27305,L13911,7
27306,L13911,6
27307,L13911,5
27308,L13911,4
27309,L13911,3
27310,L13911,3
27311,L13911,2
27312,L13911,2
27313,L13911,1
27314,L13911,1
27315,L13911,1
27316,L13911,1
27317,L13911,1
27318,L13917,1347
27319,L13917,797
27320,L13917,574
27321,L13917,442
27322,L13917,352
27323,L13917,286
27324,L13917,237
27325,L13917,198
27326,L13917,167
27327,L13917,141
27328,L13917,120
27329,L13917,103
27330,L13917,88
27331,L13917,76
27332,L13917,65
27333,L13917,56
27334,L13917,49
27335,L13917,42
27336,L13917,37
27337,L13917,32
27338,L13917,28
27339,L13917,24
27340,L13917,21
27341,L13917,18
27342,L13917,16
27343,L13917,14
27344,L13917,12
27345,L13917,10
27346,L13917,9
27347,L13917,8
27348,L13917,7
27349,L13917,6
27350,L13917,5
27351,L13917,5
27352,L13917,4
27353,L13917,3
27354,L13917,3
27355,L13917,3
27356,L13917,2
27357,L13917,2
27358,L13917,2
27359,L13917,2
27360,L13917,1
27361,L13917,1
27362,L13917,1
27363,L13917,1
27364,L13917,1
27365,L13917,1
27366,L13917,1
27367,L13919,2293
27368,L13919,1353
27369,L13919,971
27370,L13919,746
27371,L13919,593
27372,L13919,482
27373,L13919,397
27374,L13919,331
27375,L13919,278
27376,L13919,235
27377,L13919,200
27378,L13919,170
27379,L13919,146
27380,L13919,125
27381,L13919,108
27382,L13919,93
27383,L13919,80
27384,L13919,69
27385,L13919,60
27386,L13919,52
27387,L13919,45
27388,L13919,39
27389,L13919,34
27390,L13919,29
27391,L13919,25
27392,L13919,22
27393,L13919,19
27394,L13919,17
27395,L13919,15
27396,L13919,13
27397,L13919,11
27398,L13919,10
27399,L13919,8
27400,L13919,7
27401,L13919,6
27402,L13919,5
27403,L13919,5
27404,L13919,4
27405,L13919,4
27406,L13919,3
27407,L13919,3
27408,L13919,2
27409,L13919,2
27410,L13919,2
27411,L13919,2
27412,L13919,1
27413,L13919,1
27414,L13919,1
27415,L13919,1
27416,L13919,1
27417,L13919,1
27418,L13919,1
27419,L13924,3307
27420,L13924,1900
27421,L13924,1336
27422,L13924,1006
27423,L13924,786
27424,L13924,627
27425,L13924,508
27426,L13924,416
27427,L13924,344
27428,L13924,286
27429,L13924,239
27430,L13924,200
27431,L13924,168
27432,L13924,142
27433,L13924,120
27434,L13924,101
27435,L13924,86
27436,L13924,73
27437,L13924,62
27438,L13924,52
27439,L13924,45
27440,L13924,38
27441,L13924,32
27442,L13924,28
27443,L13924,23
27444,L13924,20
27445,L13924,17
27446,L13924,15
27447,L13924,12
27448,L13924,11
27449,L13924,9
27450,L13924,8
27451,L13924,7
27452,L13924,6
27453,L13924,5
27454,L13924,4
27455,L13924,3
27456,L13924,3
27457,L13924,3
27458,L13924,2
27459,L13924,2
27460,L13924,2
27461,L13924,1
27462,L13924,1
27463,L13924,1
27464,L13924,1
27465,L13924,1
27466,L13924,1
27467,L13926,1126
27468,L13926,632
27469,L13926,436
27470,L13926,323
27471,L13926,248
27472,L13926,194
27473,L13926,155
27474,L13926,125
27475,L13926,101
27476,L13926,83
27477,L13926,68
27478,L13926,56
27479,L13926,46
27480,L13926,38
27481,L13926,32
27482,L13926,26
27483,L13926,22
27484,L13926,18
27485,L13926,15
27486,L13926,13
27487,L13926,11
27488,L13926,9
27489,L13926,7
27490,L13926,6
27491,L13926,5
27492,L13926,4
27493,L13926,4
27494,L13926,3
27495,L13926,3
27496,L13926,2
27497,L13926,2
27498,L13926,1
27499,L13926,1
27500,L13926,1
27501,L13926,1
27502,L13926,1
27503,L13926,1
27504,L13928,1215
27505,L13928,734
27506,L13928,537
27507,L13928,419
27508,L13928,338
27509,L13928,279
27510,L13928,234
27511,L13928,198
27512,L13928,169
27513,L13928,145
27514,L13928,125
27515,L13928,108
27516,L13928,94
27517,L13928,82
27518,L13928,72
27519,L13928,63
27520,L13928,55
27521,L13928,48
27522,L13928,43
27523,L13928,37
27524,L13928,33
27525,L13928,29
27526,L13928,26
27527,L13928,23
27528,L13928,20
27529,L13928,18
27530,L13928,16
27531,L13928,14
27532,L13928,12
27533,L13928,11
27534,L13928,10
27535,L13928,8
27536,L13928,8
27537,L13928,7
27538,L13928,6
27539,L13928,5
27540,L13928,5
27541,L13928,4
27542,L13928,4
27543,L13928,3
27544,L13928,3
27545,L13928,3
27546,L13928,2
27547,L13928,2
27548,L13928,2
27549,L13928,2
27550,L13928,1
27551,L13928,1
27552,L13928,1
27553,L13928,1
27554,L13928,1
27555,L13928,1
27556,L13928,1
27557,L13928,1
27558,L13929,1720
27559,L13929,1071
27560,L13929,801
27561,L13929,638
27562,L13929,526
27563,L13929,442
27564,L13929,377
27565,L13929,325
27566,L13929,282
27567,L13929,246
27568,L13929,216
27569,L13929,191
27570,L13929,169
27571,L13929,150
27572,L13929,133
27573,L13929,119
27574,L13929,106
27575,L13929,95
27576,L13929,85
27577,L13929,76
27578,L13929,68
27579,L13929,61
27580,L13929,55
27581,L13929,50
27582,L13929,45
27583,L13929,40
27584,L13929,36
27585,L13929,33
27586,L13929,30
27587,L13929,27
27588,L13929,24
27589,L13929,22
27590,L13929,20
27591,L13929,18
27592,L13929,16
27593,L13929,14
27594,L13929,13
27595,L13929,12
27596,L13929,11
27597,L13929,10
27598,L13929,9
27599,L13929,8
27600,L13929,7
27601,L13929,6
27602,L13929,6
27603,L13929,5
27604,L13929,5
27605,L13929,4
27606,L13929,4
27607,L13929,4
27608,L13929,3
27609,L13929,3
27610,L13929,3
27611,L13929,2
27612,L13929,2
27613,L13929,2
27614,L13929,2
27615,L13929,2
27616,L13929,1
27617,L13929,1
27618,L13929,1
27619,L13929,1
27620,L13929,1
27621,L13929,1
27622,L13929,1
27623,L13929,1
27624,L13929,1
27625,L13929,1
27626,L13930,1800
27627,L13930,1091
27628,L13930,799
27629,L13930,625
27630,L13930,505
27631,L13930,418
27632,L13930,350
27633,L13930,297
27634,L13930,254
27635,L13930,218
27636,L13930,188
27637,L13930,163
27638,L13930,142
27639,L13930,124
27640,L13930,109
27641,L13930,95
27642,L13930,84
27643,L13930,74
27644,L13930,65
27645,L13930,57
27646,L13930,50
27647,L13930,44
27648,L13930,39
27649,L13930,35
27650,L13930,31
27651,L13930,27
27652,L13930,24
27653,L13930,21
27654,L13930,19
27655,L13930,17
27656,L13930,15
27657,L13930,13
27658,L13930,12
27659,L13930,10
27660,L13930,9
27661,L13930,8
27662,L13930,7
27663,L13930,6
27664,L13930,6
27665,L13930,5
27666,L13930,4
27667,L13930,4
27668,L13930,4
27669,L13930,3
27670,L13930,3
27671,L13930,2
27672,L13930,2
27673,L13930,2
27674,L13930,2
27675,L13930,2
27676,L13930,1
27677,L13930,1
27678,L13930,1
27679,L13930,1
27680,L13930,1
27681,L13930,1
27682,L13930,1
27683,L13930,1
27684,L13939,1677
27685,L13939,1030
27686,L13939,762
27687,L13939,601
27688,L13939,491
27689,L13939,409
27690,L13939,346
27691,L13939,295
27692,L13939,254
27693,L13939,220
27694,L13939,192
27695,L13939,168
27696,L13939,147
27697,L13939,130
27698,L13939,114
27699,L13939,101
27700,L13939,89
27701,L13939,79
27702,L13939,70
27703,L13939,63
27704,L13939,56
27705,L13939,50
27706,L13939,44
27707,L13939,39
27708,L13939,35
27709,L13939,31
27710,L13939,28
27711,L13939,25
27712,L13939,22
27713,L13939,20
27714,L13939,18
27715,L13939,16
27716,L13939,14
27717,L13939,13
27718,L13939,11
27719,L13939,10
27720,L13939,9
27721,L13939,8
27722,L13939,7
27723,L13939,7
27724,L13939,6
27725,L13939,5
27726,L13939,5
27727,L13939,4
27728,L13939,4
27729,L13939,3
27730,L13939,3
27731,L13939,3
27732,L13939,2
27733,L13939,2
27734,L13939,2
27735,L13939,2
27736,L13939,2
27737,L13939,1
27738,L13939,1
27739,L13939,1
27740,L13939,1
27741,L13939,1
27742,L13939,1
27743,L13939,1
27744,L13939,1
27745,L13939,1
27746,L13941,357
27747,L13941,175
27748,L13941,108
27749,L13941,72
27750,L13941,50
27751,L13941,35
27752,L13941,25
27753,L13941,18
27754,L13941,13
27755,L13941,10
27756,L13941,7
27757,L13941,5
27758,L13941,4
27759,L13941,3
27760,L13941,2
27761,L13941,2
27762,L13941,1
27763,L13941,1
27764,L13941,1
27765,L13943,591
27766,L13943,356
27767,L13943,259
27768,L13943,202
27769,L13943,163
27770,L13943,134
27771,L13943,112
27772,L13943,95
27773,L13943,80
27774,L13943,69
27775,L13943,59
27776,L13943,51
27777,L13943,44
27778,L13943,39
27779,L13943,34
27780,L13943,29
27781,L13943,26
27782,L13943,23
27783,L13943,20
27784,L13943,17
27785,L13943,15
27786,L13943,13
27787,L13943,12
27788,L13943,10
27789,L13943,9
27790,L13943,8
27791,L13943,7
27792,L13943,6
27793,L13943,6
27794,L13943,5
27795,L13943,4
27796,L13943,4
27797,L13943,3
27798,L13943,3
27799,L13943,3
27800,L13943,2
27801,L13943,2
27802,L13943,2
27803,L13943,2
27804,L13943,1
27805,L13943,1
27806,L13943,1
27807,L13943,1
27808,L13943,1
27809,L13943,1
27810,L13943,1
27811,L13943,1
27812,L13944,2798
27813,L13944,1696
27814,L13944,1243
27815,L13944,972
27816,L13944,787
27817,L13944,651
27818,L13944,546
27819,L13944,463
27820,L13944,396
27821,L13944,340
27822,L13944,294
27823,L13944,255
27824,L13944,222
27825,L13944,194
27826,L13944,170
27827,L13944,149
27828,L13944,131
27829,L13944,115
